Employee_ID,Job_ID,BasePay,OvertimePay,OtherPay,Benefits,TotalPay,TotalPayBenefits,Year
1704,91,157004.78,0,250,Not Provided,157254.78,157254.78,2011
1705,47,130505.22,7772.98,18964.45,Not Provided,157242.65,157242.65,2011
1706,49,150126.33,546.46,6568.37,Not Provided,157241.16,157241.16,2011
1707,33,122405,19364.94,15447.85,Not Provided,157217.79,157217.79,2011
1708,50,77580.4,71725.36,7911.9,Not Provided,157217.66,157217.66,2011
1709,49,142922.01,0,14292.4,Not Provided,157214.41,157214.41,2011
1710,40,112421.44,18866.84,25905.23,Not Provided,157193.51,157193.51,2011
1711,101,157181.85,0,0,Not Provided,157181.85,157181.85,2011
1712,99,156118.23,0,1063.6,Not Provided,157181.83,157181.83,2011
1713,95,157181.83,0,0,Not Provided,157181.83,157181.83,2011
1714,139,153934.83,0,3247,Not Provided,157181.83,157181.83,2011
1715,114,157181.82,0,0,Not Provided,157181.82,157181.82,2011
1716,99,157181.82,0,0,Not Provided,157181.82,157181.82,2011
1717,101,155049.82,0,2132,Not Provided,157181.82,157181.82,2011
1718,101,157181.82,0,0,Not Provided,157181.82,157181.82,2011
1719,95,155049.82,0,2132,Not Provided,157181.82,157181.82,2011
1720,140,157181.81,0,0,Not Provided,157181.81,157181.81,2011
1721,114,157181.81,0,0,Not Provided,157181.81,157181.81,2011
1722,101,157181.8,0,0,Not Provided,157181.8,157181.8,2011
1723,114,157181.8,0,0,Not Provided,157181.8,157181.8,2011
1724,141,157181.8,0,0,Not Provided,157181.8,157181.8,2011
1725,101,157181.44,0,0,Not Provided,157181.44,157181.44,2011
1726,142,157177.01,0,0,Not Provided,157177.01,157177.01,2011
1727,15,127203.02,11884.7,18075.55,Not Provided,157163.27,157163.27,2011
1728,49,142843.99,0,14284.37,Not Provided,157128.36,157128.36,2011
1729,47,130481.53,9752.31,16891.3,Not Provided,157125.14,157125.14,2011
1730,40,112421.47,37518.82,7164.59,Not Provided,157104.88,157104.88,2011
1731,91,149274.7,3202.91,4603.86,Not Provided,157081.47,157081.47,2011
1732,129,125274.6,9462.75,22343.98,Not Provided,157081.33,157081.33,2011
1733,22,105934.64,29782.46,21344.88,Not Provided,157061.98,157061.98,2011
1734,143,72410.16,71106.68,13528.17,Not Provided,157045.01,157045.01,2011
1735,57,110242.94,12850.54,33947.15,Not Provided,157040.63,157040.63,2011
1736,33,122404.99,19155.21,15463.34,Not Provided,157023.54,157023.54,2011
1737,35,89078.1,67731.55,184.6,Not Provided,156994.25,156994.25,2011
1738,144,101268.3,10558.54,45160.58,Not Provided,156987.42,156987.42,2011
1739,49,156236.85,0,735,Not Provided,156971.85,156971.85,2011
1740,21,149044.7,3531.7,4389.78,Not Provided,156966.18,156966.18,2011
1741,35,75109.37,78645.12,3188.03,Not Provided,156942.52,156942.52,2011
1742,49,155957.13,0,967.88,Not Provided,156925.01,156925.01,2011
1743,22,105934.67,40553.27,10430.16,Not Provided,156918.1,156918.1,2011
1744,47,130481.55,17578.32,8853.23,Not Provided,156913.1,156913.1,2011
1745,18,130476.41,16400.86,10020.93,Not Provided,156898.2,156898.2,2011
1746,40,112421.43,25135.94,19337.19,Not Provided,156894.56,156894.56,2011
1747,25,123104.99,17188.3,16572.68,Not Provided,156865.97,156865.97,2011
1748,22,105934.66,34824.5,16059.24,Not Provided,156818.4,156818.4,2011
1749,47,130481.43,9591.07,16713.52,Not Provided,156786.02,156786.02,2011
1750,22,110638.63,30365.93,15739.13,Not Provided,156743.69,156743.69,2011
1751,18,130481.55,8290.62,17965.62,Not Provided,156737.79,156737.79,2011
1752,33,122404.98,19050.61,15277.83,Not Provided,156733.42,156733.42,2011
1753,113,96252.02,52848.14,7622.81,Not Provided,156722.97,156722.97,2011
1754,33,122404.96,20126.38,14189.69,Not Provided,156721.03,156721.03,2011
1755,22,103385.86,37025.21,16300.89,Not Provided,156711.96,156711.96,2011
1756,18,130481.59,11520.09,14700.26,Not Provided,156701.94,156701.94,2011
1757,133,156693.69,0,0,Not Provided,156693.69,156693.69,2011
1758,40,117303.66,13690.58,25677.89,Not Provided,156672.13,156672.13,2011
1759,129,126922.95,6007.32,23735.92,Not Provided,156666.19,156666.19,2011
1760,15,140203.28,4186.64,12271.74,Not Provided,156661.66,156661.66,2011
1761,91,143553.65,3666.57,9419.57,Not Provided,156639.79,156639.79,2011
1762,22,115295.01,29870.13,11452.85,Not Provided,156617.99,156617.99,2011
1763,47,130457.94,4738.24,21388.71,Not Provided,156584.89,156584.89,2011
1764,47,130457.95,4365.48,21756.17,Not Provided,156579.6,156579.6,2011
1765,33,122404.99,18882.41,15277.83,Not Provided,156565.23,156565.23,2011
1766,21,149050.72,3170.82,4334.91,Not Provided,156556.45,156556.45,2011
1767,91,153782.06,0,2763.54,Not Provided,156545.6,156545.6,2011
1768,40,112421.42,25504.93,18608.36,Not Provided,156534.71,156534.71,2011
1769,47,130481.57,10121.36,15930.96,Not Provided,156533.89,156533.89,2011
1770,25,123105.02,20417.02,12997.54,Not Provided,156519.58,156519.58,2011
1771,22,105934.64,32857.03,17724.84,Not Provided,156516.51,156516.51,2011
1772,22,105934.67,36004.73,14574.88,Not Provided,156514.28,156514.28,2011
1773,25,120988.29,23233.24,12284.68,Not Provided,156506.21,156506.21,2011
1774,145,73659.64,55999.77,26845.34,Not Provided,156504.75,156504.75,2011
1775,77,156493.88,0,0,Not Provided,156493.88,156493.88,2011
1776,129,126984,4395.6,25080.25,Not Provided,156459.85,156459.85,2011
1777,91,154673.71,0,1766.74,Not Provided,156440.45,156440.45,2011
1778,21,149050.02,4259.64,3119.02,Not Provided,156428.68,156428.68,2011
1779,47,130505.21,7863.32,18058.84,Not Provided,156427.37,156427.37,2011
1780,21,149050.4,5799.54,1574.59,Not Provided,156424.53,156424.53,2011
1781,146,91858,57453.52,7070,Not Provided,156381.52,156381.52,2011
1782,21,149023.77,1136.38,6215.86,Not Provided,156376.01,156376.01,2011
1783,18,130481.57,12636.95,13223.86,Not Provided,156342.38,156342.38,2011
1784,22,105934.64,32644.53,17762.17,Not Provided,156341.34,156341.34,2011
1785,105,142125.5,13615.68,493.2,Not Provided,156234.38,156234.38,2011
1786,47,130481.56,10035.67,15699.05,Not Provided,156216.28,156216.28,2011
1787,109,103065.94,21143.28,31968.34,Not Provided,156177.56,156177.56,2011
1788,49,156170.72,0,0,Not Provided,156170.72,156170.72,2011
1789,110,156157.66,0,0,Not Provided,156157.66,156157.66,2011
1790,88,156154.5,0,0,Not Provided,156154.5,156154.5,2011
1791,40,112380.73,9289.92,34477.67,Not Provided,156148.32,156148.32,2011
1792,147,110800.24,0,45333.73,Not Provided,156133.97,156133.97,2011
1793,22,105934.67,27858.98,22339.92,Not Provided,156133.57,156133.57,2011
1794,88,156131.87,0,0,Not Provided,156131.87,156131.87,2011
1795,77,156131.57,0,0,Not Provided,156131.57,156131.57,2011
1796,77,156122.8,0,0,Not Provided,156122.8,156122.8,2011
1797,148,67008.38,28180.55,60933.35,Not Provided,156122.28,156122.28,2011
1798,22,123013.02,14836.12,18268.91,Not Provided,156118.05,156118.05,2011
1799,15,139256.2,115.65,16699.6,Not Provided,156071.45,156071.45,2011
1800,34,150479.01,0,5570.85,Not Provided,156049.86,156049.86,2011
1801,22,105934.67,32343.95,17765.65,Not Provided,156044.27,156044.27,2011
1802,129,125217.2,7802.18,23023.92,Not Provided,156043.3,156043.3,2011
1803,21,149023.71,1654.58,5347.93,Not Provided,156026.22,156026.22,2011
1804,22,105934.68,32304.34,17786.9,Not Provided,156025.92,156025.92,2011
1805,88,156007.01,0,0,Not Provided,156007.01,156007.01,2011
1806,57,107603.86,37604.12,10797.81,Not Provided,156005.79,156005.79,2011
1807,149,147167.95,0,8830.77,Not Provided,155998.72,155998.72,2011
1808,21,149077.25,2225.73,4679.8,Not Provided,155982.78,155982.78,2011
1809,129,125518.8,8656.88,21805.94,Not Provided,155981.62,155981.62,2011
1810,47,130457.72,6571.88,18940.43,Not Provided,155970.03,155970.03,2011
1811,77,150951.2,0,5000,Not Provided,155951.2,155951.2,2011
1812,21,149034.25,3618.79,3296.86,Not Provided,155949.9,155949.9,2011
1813,128,127677.6,0,28237.52,Not Provided,155915.12,155915.12,2011
1814,57,110222.96,5358.04,40325.28,Not Provided,155906.28,155906.28,2011
1815,25,123105.02,17118.46,15667.93,Not Provided,155891.41,155891.41,2011
1816,33,121579.09,19131.14,15174.57,Not Provided,155884.8,155884.8,2011
1817,129,125179.98,8547,22138.64,Not Provided,155865.62,155865.62,2011
1818,88,155858.06,0,0,Not Provided,155858.06,155858.06,2011
1819,88,155858.06,0,0,Not Provided,155858.06,155858.06,2011
1820,33,122405.01,18168.71,15277.79,Not Provided,155851.51,155851.51,2011
1821,91,145888.7,2874.84,7061.51,Not Provided,155825.05,155825.05,2011
1822,22,105934.66,30275.46,19600.73,Not Provided,155810.85,155810.85,2011
1823,65,126857.55,19458.52,9460.64,Not Provided,155776.71,155776.71,2011
1824,50,77569,68852.91,9353.43,Not Provided,155775.34,155775.34,2011
1825,126,143253.43,0,12457.68,Not Provided,155711.11,155711.11,2011
1826,150,90911.13,52579.59,12218.39,Not Provided,155709.11,155709.11,2011
1827,129,126984,4395.6,24318.35,Not Provided,155697.95,155697.95,2011
1828,22,105934.66,45024.89,4698.08,Not Provided,155657.63,155657.63,2011
1829,123,128147.09,10030.13,17458.74,Not Provided,155635.96,155635.96,2011
1830,129,123809.4,12490.81,19297.59,Not Provided,155597.8,155597.8,2011
1831,105,147093.75,252.47,8247.46,Not Provided,155593.68,155593.68,2011
1832,47,130481.56,19819.76,5266.11,Not Provided,155567.43,155567.43,2011
1833,68,133142.35,10708.32,11665.6,Not Provided,155516.27,155516.27,2011
1834,151,138927.58,8386.44,8188.55,Not Provided,155502.57,155502.57,2011
1835,47,130457.94,14524.04,10518.67,Not Provided,155500.65,155500.65,2011
1836,57,110238.92,30434.76,14819.29,Not Provided,155492.97,155492.97,2011
1837,22,105934.64,34727.3,14820.41,Not Provided,155482.35,155482.35,2011
1838,22,105934.65,27748.78,21791.68,Not Provided,155475.11,155475.11,2011
1839,88,155446.62,0,0,Not Provided,155446.62,155446.62,2011
1840,50,77569,67791.53,10051.37,Not Provided,155411.9,155411.9,2011
1841,152,108635.19,0,46766.53,Not Provided,155401.72,155401.72,2011
1842,40,108170.36,40180.66,7044.73,Not Provided,155395.75,155395.75,2011
1843,129,126495.6,3392.85,25493.81,Not Provided,155382.26,155382.26,2011
1844,47,130504.93,8441.93,16421.74,Not Provided,155368.6,155368.6,2011
1845,50,77580.4,70367.54,7420.31,Not Provided,155368.25,155368.25,2011
1846,21,149044.93,5433.38,868.43,Not Provided,155346.74,155346.74,2011
1847,18,130457.97,6879.87,17977.4,Not Provided,155315.24,155315.24,2011
1848,21,149044.91,3519.64,2732.95,Not Provided,155297.5,155297.5,2011
1849,89,127586.24,11780.71,15914.12,Not Provided,155281.07,155281.07,2011
1850,105,154447.36,0,824,Not Provided,155271.36,155271.36,2011
1851,36,124372.08,12886.19,17993.04,Not Provided,155251.31,155251.31,2011
1852,33,122405.01,16754.04,16081.51,Not Provided,155240.56,155240.56,2011
1853,13,137128.01,4417.81,13671.36,Not Provided,155217.18,155217.18,2011
1854,117,153070.58,0,2130.14,Not Provided,155200.72,155200.72,2011
1855,127,123187.73,27070.49,4931.27,Not Provided,155189.49,155189.49,2011
1856,33,122405,21783.02,10924.82,Not Provided,155112.84,155112.84,2011
1857,129,124297.8,12197.78,18616.87,Not Provided,155112.45,155112.45,2011
1858,22,105934.65,26822.85,22342.8,Not Provided,155100.3,155100.3,2011
1859,22,105934.66,34234.03,14929.16,Not Provided,155097.85,155097.85,2011
1860,47,130457.95,4030.29,20609.45,Not Provided,155097.69,155097.69,2011
1861,22,105934.64,30184.4,18966.7,Not Provided,155085.74,155085.74,2011
1862,80,130457.94,12668.64,11954.32,Not Provided,155080.9,155080.9,2011
1863,129,122706.75,7785.45,24557.91,Not Provided,155050.11,155050.11,2011
1864,57,110223.05,34538.32,10276.67,Not Provided,155038.04,155038.04,2011
1865,129,122262.44,12120.31,20612.26,Not Provided,154995.01,154995.01,2011
1866,21,149044.59,3531.42,2394.35,Not Provided,154970.36,154970.36,2011
1867,18,130476.4,12318.56,12151.48,Not Provided,154946.44,154946.44,2011
1868,91,154673.67,0,250,Not Provided,154923.67,154923.67,2011
1869,91,150550.24,0,4353.29,Not Provided,154903.53,154903.53,2011
1870,22,123104.99,17034.92,14756.8,Not Provided,154896.71,154896.71,2011
1871,29,86419.77,53819.61,14632.97,Not Provided,154872.35,154872.35,2011
1872,33,122404.96,18641.54,13824.34,Not Provided,154870.84,154870.84,2011
1873,129,119496,8376.22,26963.69,Not Provided,154835.91,154835.91,2011
1874,21,149103.73,3141.94,2576.87,Not Provided,154822.54,154822.54,2011
1875,21,149050.74,4949.42,819.53,Not Provided,154819.69,154819.69,2011
1876,18,9868,77595.99,67354.28,Not Provided,154818.27,154818.27,2011
1877,22,105934.67,31156.08,17716.11,Not Provided,154806.86,154806.86,2011
1878,18,130457.93,18165.94,6172.53,Not Provided,154796.4,154796.4,2011
1879,80,130505.14,15721.01,8548.58,Not Provided,154774.73,154774.73,2011
1880,21,134097.86,3328.19,17318.63,Not Provided,154744.68,154744.68,2011
1881,40,112421.38,13922.14,28377.45,Not Provided,154720.97,154720.97,2011
1882,22,105934.66,29992.49,18767.78,Not Provided,154694.93,154694.93,2011
1883,153,154690.6,0,0,Not Provided,154690.6,154690.6,2011
1884,49,132327,0,22347.47,Not Provided,154674.47,154674.47,2011
1885,40,112401.09,8.31,42263.77,Not Provided,154673.17,154673.17,2011
1886,129,126800.85,16257.59,11609.43,Not Provided,154667.87,154667.87,2011
1887,22,105934.65,31424.09,17303.06,Not Provided,154661.8,154661.8,2011
1888,56,102942.2,34900.35,16805.49,Not Provided,154648.04,154648.04,2011
1889,129,125323.44,10378.5,18943.36,Not Provided,154645.3,154645.3,2011
1890,130,125199.63,4375.73,25069.57,Not Provided,154644.93,154644.93,2011
1891,47,130457.88,5914.41,18250.35,Not Provided,154622.64,154622.64,2011
1892,40,112401.08,37301.79,4908.61,Not Provided,154611.48,154611.48,2011
1893,129,123958.62,6289.64,24321.43,Not Provided,154569.69,154569.69,2011
1894,15,127203.02,9333.79,18021.29,Not Provided,154558.1,154558.1,2011
1895,18,130481.58,9240.22,14798.1,Not Provided,154519.9,154519.9,2011
1896,35,79594.5,67362.26,7563.14,Not Provided,154519.9,154519.9,2011
1897,36,138878.92,432.56,15204.84,Not Provided,154516.32,154516.32,2011
1898,129,125763,7188.62,21545.73,Not Provided,154497.35,154497.35,2011
1899,22,105934.65,31008.78,17544.45,Not Provided,154487.88,154487.88,2011
1900,25,123104.99,16010.12,15365.23,Not Provided,154480.34,154480.34,2011
1901,22,105934.65,37603.03,10930.11,Not Provided,154467.79,154467.79,2011
1902,88,154418.86,0,0,Not Provided,154418.86,154418.86,2011
1903,22,105934.67,36879.98,11592.19,Not Provided,154406.84,154406.84,2011
1904,25,123104.99,14381.48,16904.42,Not Provided,154390.89,154390.89,2011
1905,99,140003.05,0,14378.36,Not Provided,154381.41,154381.41,2011
1906,99,140003.05,0,14378.33,Not Provided,154381.38,154381.38,2011
1907,99,140003.01,0,14378.36,Not Provided,154381.37,154381.37,2011
1908,99,140003.02,0,14378.34,Not Provided,154381.36,154381.36,2011
1909,25,123105.02,11396.4,19878.64,Not Provided,154380.06,154380.06,2011
1910,129,125946.15,7020.75,21387.72,Not Provided,154354.62,154354.62,2011
1911,129,125091.45,8681.3,20545.34,Not Provided,154318.09,154318.09,2011
1912,94,154317.54,0,0,Not Provided,154317.54,154317.54,2011
1913,99,140003.01,0,14308.93,Not Provided,154311.94,154311.94,2011
1914,47,130505.14,11964.37,11813.27,Not Provided,154282.78,154282.78,2011
1915,40,112421.44,34058.4,7784.38,Not Provided,154264.22,154264.22,2011
1916,50,77359.52,69489.99,7379.36,Not Provided,154228.87,154228.87,2011
1917,129,124786.2,12014.63,17408.03,Not Provided,154208.86,154208.86,2011
1918,56,106065.18,8945.89,39191.65,Not Provided,154202.72,154202.72,2011
1919,22,105934.65,31417.85,16845.74,Not Provided,154198.24,154198.24,2011
1920,22,105934.66,31419.76,16840.11,Not Provided,154194.53,154194.53,2011
1921,154,115415.62,14965.88,23790.62,Not Provided,154172.12,154172.12,2011
1922,40,112401.11,7310.94,34446.25,Not Provided,154158.3,154158.3,2011
1923,22,105934.69,31252.63,16939.79,Not Provided,154127.11,154127.11,2011
1924,99,140003.03,0,14101.4,Not Provided,154104.43,154104.43,2011
1925,22,105934.64,29989.6,18180.18,Not Provided,154104.42,154104.42,2011
1926,129,117689,9078.4,27331.58,Not Provided,154098.98,154098.98,2011
1927,33,122404.98,16400.47,15277.81,Not Provided,154083.26,154083.26,2011
1928,91,148397.75,0,5680.68,Not Provided,154078.43,154078.43,2011
1929,77,154050.45,0,0,Not Provided,154050.45,154050.45,2011
105,40,112421.45,8054.43,33553.12,Not Provided,154029,154029,2011
1930,85,131789,21532.59,695,Not Provided,154016.59,154016.59,2011
1931,67,153338.6,0,648.93,Not Provided,153987.53,153987.53,2011
1932,88,153977.75,0,0,Not Provided,153977.75,153977.75,2011
1933,22,105934.68,34372.74,13656.52,Not Provided,153963.94,153963.94,2011
1934,18,138147.64,8841.85,6970.7,Not Provided,153960.19,153960.19,2011
1935,129,126449.82,5274.72,22223.05,Not Provided,153947.59,153947.59,2011
1936,47,130481.44,16043.12,7414.78,Not Provided,153939.34,153939.34,2011
1937,88,153928.22,0,0,Not Provided,153928.22,153928.22,2011
1938,22,105934.65,30862.12,17124.98,Not Provided,153921.75,153921.75,2011
1939,41,121630.3,15721.12,16508.76,Not Provided,153860.18,153860.18,2011
1940,22,105934.7,30534.55,17390.43,Not Provided,153859.68,153859.68,2011
1941,40,112421.42,9795.23,31640.18,Not Provided,153856.83,153856.83,2011
1942,47,130457.97,16167,7224.8,Not Provided,153849.77,153849.77,2011
1943,155,140654.87,12244.43,896.43,Not Provided,153795.73,153795.73,2011
1944,22,105209.47,38180.33,10382.33,Not Provided,153772.13,153772.13,2011
1945,128,127677.58,0,26066.42,Not Provided,153744,153744,2011
1946,33,122404.97,15785.96,15551.54,Not Provided,153742.47,153742.47,2011
1947,123,128411.09,11415.77,13911.59,Not Provided,153738.45,153738.45,2011
1948,38,132253.76,0,21479.9,Not Provided,153733.66,153733.66,2011
1949,47,130481.59,13699.65,9542.58,Not Provided,153723.82,153723.82,2011
1950,37,152310.49,0,1412.95,Not Provided,153723.44,153723.44,2011
1951,13,139654.2,1206.64,12805.08,Not Provided,153665.92,153665.92,2011
1952,87,100339.83,44457.9,8814.87,Not Provided,153612.6,153612.6,2011
1953,98,143592.81,0,10000,Not Provided,153592.81,153592.81,2011
1954,35,88062.03,63327.85,2196.39,Not Provided,153586.27,153586.27,2011
1955,40,112973.21,7508.93,33085.16,Not Provided,153567.3,153567.3,2011
1956,49,130351,0,23189.24,Not Provided,153540.24,153540.24,2011
1957,33,122405,23816.71,7310.42,Not Provided,153532.13,153532.13,2011
1958,22,105934.64,31970.63,15578.29,Not Provided,153483.56,153483.56,2011
1959,22,105934.67,36653.52,10893.01,Not Provided,153481.2,153481.2,2011
1960,47,130476.4,4978.14,18025.93,Not Provided,153480.47,153480.47,2011
1961,133,148519.05,4547.54,406.6,Not Provided,153473.19,153473.19,2011
1962,47,130481.57,13616.67,9362.22,Not Provided,153460.46,153460.46,2011
1963,57,110242.93,25063.35,18150.67,Not Provided,153456.95,153456.95,2011
1964,88,153440.35,0,0,Not Provided,153440.35,153440.35,2011
